cz_label,year,posts_total,posts_airea,cz_pop_year,airea_pct_posts,posts_per_1000
"South Bend, IN",2023,103365,17351,155458.0194585076,0.16786146181009046,664.9061937109558
"South Bend, IN",2024,88696,15356,NA,0.17313069360512312,NA
"South Bend, IN",2025,15338,2877,NA,0.1875733472421437,NA
"South Boston, VA & Farmville, VA",2010,1564,185,23281.86893711071,0.11828644501278772,67.17673758170778
"South Boston, VA & Farmville, VA",2011,1636,137,23605.98303450935,0.08374083129584352,69.304463940703
"South Boston, VA & Farmville, VA",2012,1986,234,21558.671316017317,0.11782477341389729,92.12070497704902
"South Boston, VA & Farmville, VA",2013,2396,321,22325.49346031746,0.13397328881469114,107.32125604564038
"South Boston, VA & Farmville, VA",2014,2641,431,22717.168020690704,0.16319575918212798,116.25568810313804
"South Boston, VA & Farmville, VA",2015,3576,633,22633.38087703436,0.17701342281879195,157.9967226031395
"South Boston, VA & Farmville, VA",2016,4756,827,22596.844193689747,0.1738856181665265,210.47186763044243
"South Boston, VA & Farmville, VA",2017,5580,937,23705.07934253247,0.16792114695340501,235.39258904686187
"South Boston, VA & Farmville, VA",2018,6242,706,23549.799011299438,0.11310477411086191,265.055340684862
"South Boston, VA & Farmville, VA",2019,4377,499,23101.292363112396,0.11400502627370344,189.4699193101894
"South Boston, VA & Farmville, VA",2020,4811,747,21619.87958194906,0.15526917480773228,222.52667882650076
"South Boston, VA & Farmville, VA",2021,5337,827,20831.743341924397,0.15495596777215664,256.1955527389374
"South Boston, VA & Farmville, VA",2022,7826,1006,21033.341142857145,0.12854587273191925,372.07593158149695
"South Boston, VA & Farmville, VA",2023,6017,650,21751.390427350427,0.10802725610769487,276.62599409894096
"South Boston, VA & Farmville, VA",2024,5895,827,NA,0.14028837998303648,NA
"South Boston, VA & Farmville, VA",2025,1206,191,NA,0.1583747927031509,NA
"Spartanburg, SC",2010,10424,1667,179690.49508733622,0.15991941673062166,58.01085914384927
"Spartanburg, SC",2011,10505,2192,195077.30484234233,0.20866254164683484,53.85044666518197
"Spartanburg, SC",2012,10404,1982,198205.3417420814,0.19050365244136871,52.491017187308756
"Spartanburg, SC",2013,14461,2776,186661.63584710745,0.19196459442638822,77.47173078374203
"Spartanburg, SC",2014,17200,3330,185503.1942217769,0.1936046511627907,92.72077536000094
"Spartanburg, SC",2015,17905,3588,181324.6343537415,0.20039095224797543,98.74554587585492
"Spartanburg, SC",2016,22120,4203,182982.58156862744,0.19000904159132007,120.88582317713075
"Spartanburg, SC",2017,24680,5271,175036.30615942032,0.2135737439222042,140.99931917851285
"Spartanburg, SC",2018,22609,4553,177559.5794573643,0.201379981423327,127.33190779734238
"Spartanburg, SC",2019,18015,3297,185757.10891550232,0.1830141548709409,96.9814835360875
"Spartanburg, SC",2020,20744,3161,176076.1271235521,0.15238141149247975,117.81267761213304
"Spartanburg, SC",2021,24050,4521,164976.15683060107,0.18798336798336798,145.77864136267124
"Spartanburg, SC",2022,25158,4948,188706.57599388374,0.19667700135145877,133.31808850591094
"Spartanburg, SC",2023,30182,5525,188120.16461309526,0.18305612616791464,160.4400041966527
"Spartanburg, SC",2024,29923,5535,NA,0.18497476857266984,NA
"Spartanburg, SC",2025,4867,939,NA,0.19293199095952332,NA
"Spencer, IA",2010,1434,329,14234.834036568214,0.22942817294281728,100.73879304220634
"Spencer, IA",2011,2125,534,14401.246089049338,0.25129411764705883,147.55667578070506
"Spencer, IA",2012,1946,446,13937.01774397972,0.22918807810894143,139.62814970516922
"Spencer, IA",2013,3144,708,14370.257120253164,0.22519083969465647,218.7852293588336
"Spencer, IA",2014,4773,1060,14389.03547133139,0.222082547663943,331.7109065100083
"Spencer, IA",2015,4339,1039,14261.164091760298,0.2394560958746255,304.2528626752814
"Spencer, IA",2016,4791,1127,13985.858380149813,0.23523272803172615,342.56031126411847
"Spencer, IA",2017,4673,1295,13679.83768115942,0.27712390327412795,341.5976204480772
"Spencer, IA",2018,4654,1044,13942.847871235723,0.2243231628706489,333.79120556864586
"Spencer, IA",2019,2913,561,14144.105425055926,0.19258496395468588,205.95151919892325
"Spencer, IA",2020,2789,504,13906.522482014387,0.1807099318752241,200.55337368541095
"Spencer, IA",2021,3363,620,14458.173913043478,0.18435920309247694,232.60198834418924
"Spencer, IA",2022,3139,479,14355.546357615895,0.15259636827014972,218.66113081336678
"Spencer, IA",2023,4900,926,14229.285009861935,0.18897959183673468,344.3602399280035
"Spencer, IA",2024,3582,564,NA,0.1574539363484087,NA
"Spencer, IA",2025,638,104,NA,0.16300940438871472,NA
"Spokane, WA",2010,25442,3200,282196.7684972277,0.12577627545004325,90.15695018580605
"Spokane, WA",2011,25487,3668,268728.8145343197,0.14391650645427082,94.84282526295678
"Spokane, WA",2012,30255,4360,252147.21740614338,0.1441084118327549,119.98942645980935
"Spokane, WA",2013,53757,7962,245219.8610454846,0.14811094369105418,219.21960060987428
"Spokane, WA",2014,45327,7230,252301.39953190016,0.15950757826461048,179.65417585513237
"Spokane, WA",2015,46790,6172,251073.03073801874,0.13190852746313314,186.3601194539403
"Spokane, WA",2016,51411,6833,245424.72840024903,0.13290929956624067,209.47766891752147
"Spokane, WA",2017,49966,7024,267103.6896416706,0.14057559140215348,187.065929590981
"Spokane, WA",2018,50979,8234,272324.15182187816,0.16151748759293041,187.19970174861447
"Spokane, WA",2019,51776,7452,284265.1505376344,0.14392768850432633,182.1398082110149
"Spokane, WA",2020,60600,8310,288986.9299330357,0.13712871287128714,209.69806494031508
"Spokane, WA",2021,98671,14530,274744.56039840775,0.1472570461432437,359.1372286203481
"Spokane, WA",2022,108867,16200,290863.9284820534,0.14880542313097633,374.2884192211452
"Spokane, WA",2023,88737,13184,295120.3382681976,0.1485738756099485,300.68073424122383
"Spokane, WA",2024,80843,12153,NA,0.15032841433395594,NA
"Spokane, WA",2025,12593,1843,NA,0.1463511474628762,NA
"Spring Hill, TN",2010,2261,280,51862.90504201681,0.1238390092879257,43.59570676128241
"Spring Hill, TN",2011,2583,292,58367.48468634687,0.11304684475416182,44.254091364060564
"Spring Hill, TN",2012,2699,481,60405.75963203463,0.1782141533901445,44.68116975005568
"Spring Hill, TN",2013,4786,703,56781.59307017545,0.14688675302966986,84.287878187656
"Spring Hill, TN",2014,4032,772,57916.17967967968,0.19146825396825398,69.61785156237882
"Spring Hill, TN",2015,7103,1467,59430.06350364964,0.2065324510770097,119.51863385715211
"Spring Hill, TN",2016,8319,1557,58367.586833333335,0.1871619184998197,142.52773587769906
"Spring Hill, TN",2017,8741,1874,59071.622767462424,0.21439194600160164,147.97291136573753
"Spring Hill, TN",2018,8864,1490,62300.31125541126,0.1680956678700361,142.27858290563665
"Spring Hill, TN",2019,6965,1034,64253.11809651475,0.14845656855707107,108.39940856314331
"Spring Hill, TN",2020,9993,1861,68344.34885844748,0.186230361252877,146.2154540486905
"Spring Hill, TN",2021,11471,1967,67991.95360559235,0.1714758957370761,168.7111399466614
"Spring Hill, TN",2022,14577,2449,71874.28168044076,0.16800439047815052,202.81246169263432
"Spring Hill, TN",2023,15524,2618,72695.59613278577,0.16864210255088893,213.54801151425823
"Spring Hill, TN",2024,15533,2542,NA,0.16365158050601944,NA
"Spring Hill, TN",2025,2581,424,NA,0.16427741185586983,NA
"Springfield, IL",2010,19282,2545,136939.89257769904,0.131988382947827,140.806302948277
"Springfield, IL",2011,23876,3706,141433.7274883803,0.15521862958619534,168.81404756840314
"Springfield, IL",2012,34635,4845,141985.19173545938,0.13988739714161974,243.93388899689216
"Springfield, IL",2013,22343,2841,114563.27523448774,0.1271539184532068,195.02759461326872
"Springfield, IL",2014,34679,4760,112381.45182035776,0.13725885982871477,308.5829506405962
"Springfield, IL",2015,24498,3266,118642.18975116365,0.13331700546983427,206.486411380145
"Springfield, IL",2016,26136,3215,111377.6945845436,0.1230104071013162,234.6609893254786
"Springfield, IL",2017,25368,4844,111077.10352566988,0.19094922737306844,228.38190045293595
"Springfield, IL",2018,27885,5267,118523.1744235894,0.18888291195983503,235.27044508900792
"Springfield, IL",2019,32228,3934,116520.82449009325,0.12206776715899217,276.5857531564245
"Springfield, IL",2020,32399,4582,110516.46185214416,0.1414241180283342,293.1599461023771
"Springfield, IL",2021,48750,6306,101687.57807773502,0.12935384615384615,479.4095888755762
"Springfield, IL",2022,49872,6186,99286.76081586217,0.12403753609239654,502.3026191023888
"Springfield, IL",2023,61019,7892,95691.21018066848,0.12933676395876695,637.6656736265944
"Springfield, IL",2024,62374,6881,NA,0.11031840189822682,NA
"Springfield, IL",2025,12268,1212,NA,0.09879360939028367,NA
"Springfield, MA",2010,24060,3482,300671.5161290323,0.14472152950955944,80.02088228961044
"Springfield, MA",2011,25689,3885,291227.94364074746,0.1512320448440967,88.20925519320838
"Springfield, MA",2012,20217,2546,308523.8798972382,0.12593362022060642,65.52815298035857
"Springfield, MA",2013,41468,5042,285620.63620689657,0.12158773029806115,145.1855879557722
"Springfield, MA",2014,45268,5443,287291.90242526785,0.12023946275514713,157.567963516742
"Springfield, MA",2015,43230,5733,293745.25226757367,0.13261623872310896,147.1683360540637
"Springfield, MA",2016,47752,6306,296226.80134680145,0.13205729602948568,161.20080891700047
"Springfield, MA",2017,55237,7980,291050.43412162166,0.14446838170067164,189.78497718686802
"Springfield, MA",2018,53284,7498,291057.8433333334,0.14071766383905113,183.07013956320912
"Springfield, MA",2019,57805,6748,292790.390224359,0.11673730646137877,197.42792772571966
"Springfield, MA",2020,63770,7728,286705.1190100053,0.12118551042810098,222.42365333482093
"Springfield, MA",2021,88637,11323,280455.0697674419,0.12774574951769577,316.04705906546565
"Springfield, MA",2022,101770,12686,276662.9199594732,0.12465363073597327,367.84835501232953
"Springfield, MA",2023,96166,11579,276357.0102880659,0.12040638063348792,347.97742203014707
"Springfield, MA",2024,87765,10926,NA,0.12449153990770809,NA
"Springfield, MA",2025,14165,1805,NA,0.12742675608895165,NA
"Springfield, MO",2010,18734,2502,169447.741715072,0.1335539660510302,110.55916007131802
"Springfield, MO",2011,27719,4027,126765.95644025896,0.1452794112341715,218.6628080470733
"Springfield, MO",2012,27335,3561,137862.35586629887,0.1302725443570514,198.27747631492622
"Springfield, MO",2013,35412,4843,154464.94742527488,0.13676154975714447,229.25589650125102
"Springfield, MO",2014,39077,5984,156522.10201036336,0.15313355682370705,249.65803230404293
"Springfield, MO",2015,33825,5039,158351.03153097144,0.14897265336289728,213.60770228632367
"Springfield, MO",2016,39936,5764,148925.27737101595,0.1443309294871795,268.1613269754595
"Springfield, MO",2017,41683,7030,151471.78392047924,0.16865388767603098,275.1865655842744
"Springfield, MO",2018,43552,6953,167304.2654643739,0.1596482365907421,260.3161364661922
"Springfield, MO",2019,40942,5549,167689.77723702416,0.13553319329783597,244.15322552507055
"Springfield, MO",2020,47478,6809,153970.89433252238,0.14341379165086987,308.356980102125
"Springfield, MO",2021,75381,10865,135184.75552690265,0.14413446359162124,557.6146489757027
"Springfield, MO",2022,88166,13367,138963.88526909723,0.15161173241385567,634.4526121248737
"Springfield, MO",2023,86452,12866,143429.03071180588,0.1488224679590987,602.7510579340754
"Springfield, MO",2024,78935,10985,NA,0.1391651358712865,NA
"Springfield, MO",2025,11564,1605,NA,0.1387928052576963,NA
"St. Cloud, MN",2010,5481,723,107280.33945902943,0.1319102353585112,51.09044236472802
"St. Cloud, MN",2011,6849,1413,108572.52790096082,0.20630749014454666,63.08225600354092
"St. Cloud, MN",2012,6748,1225,105258.36700991608,0.18153526970954356,64.10891781519175
"St. Cloud, MN",2013,26058,4987,92387.16262975779,0.1913807659835751,282.05217324865384
"St. Cloud, MN",2014,26055,4881,92897.17051955634,0.18733448474381117,280.47140568737785
"St. Cloud, MN",2015,29301,4985,91121.16297265852,0.17013071226238013,321.56086516138896
"St. Cloud, MN",2016,29711,4325,94034.24729649434,0.14556898118541955,315.9593536844065
"St. Cloud, MN",2017,29041,5428,96047.20498154982,0.18690816431941049,302.361739788041
"St. Cloud, MN",2018,24709,4928,96495.44450651768,0.19944149904892955,256.0639015278183
"St. Cloud, MN",2019,20988,3225,99737.97692544671,0.1536592338479131,210.43137876847405
"St. Cloud, MN",2020,32360,5260,98712.08928571428,0.16254635352286773,327.8220553749659
"St. Cloud, MN",2021,37592,6559,94989.40298715801,0.17447861247073845,395.7494080164101
"St. Cloud, MN",2022,33563,6010,96138.52797619047,0.17906623365015045,349.110816511692
"St. Cloud, MN",2023,52190,9872,100595.56403216861,0.18915501053841732,518.8101533315187
"St. Cloud, MN",2024,35493,7055,NA,0.19877158876398163,NA
"St. Cloud, MN",2025,6546,1317,NA,0.20119156736938587,NA
"St. George, UT",2010,4368,557,106231.72955974842,0.127518315018315,41.117658708016094
"St. George, UT",2011,3967,519,93930.30232558138,0.1308293420720948,42.23344226285547
"St. George, UT",2012,3661,491,106118.27808988762,0.13411636164982246,34.49924052573625
"St. George, UT",2013,8180,1219,105377.74476987447,0.14902200488997555,77.6254987982862
"St. George, UT",2014,12119,2340,96034.064453125,0.1930852380559452,126.19480461451657
"St. George, UT",2015,11674,2125,100129.97384305835,0.1820284392667466,116.58846549083879
"St. George, UT",2016,13419,2377,99262.74966799468,0.1771368954467546,135.18666413012627
"St. George, UT",2017,13794,2697,103896.7344466274,0.19551979121357113,132.76644423397244
"St. George, UT",2018,13181,2538,108135.911188579,0.1925498824064942,121.89290176705089
"St. George, UT",2019,9912,1620,110904.86180555556,0.16343825665859565,89.37389974281072
"St. George, UT",2020,8933,1827,117252.85003479471,0.20452255681182133,76.18578138910173
"St. George, UT",2021,13561,2722,118839.87029955385,0.20072266057075436,114.11153483942259
"St. George, UT",2022,8935,1939,126567.83475479746,0.217011751538892,70.59455522258055
"St. George, UT",2023,8971,1670,128980.10981638418,0.1861553895886746,69.55335991550244
"St. George, UT",2024,10639,1963,NA,0.18450982235172478,NA
"St. George, UT",2025,1956,369,NA,0.18865030674846625,NA
"St. Joseph, MO",2010,4419,900,63924.39710115685,0.20366598778004075,69.12853621454067
"St. Joseph, MO",2011,5830,1498,65938.01184225481,0.2569468267581475,88.4163752760283
"St. Joseph, MO",2012,5727,1408,58444.051125127866,0.24585297712589488,97.99115375726737
"St. Joseph, MO",2013,18608,3359,68244.95221960578,0.18051375752364573,272.6648549788887
"St. Joseph, MO",2014,9966,2326,60299.57126245847,0.23339353802929963,165.27480695712126
"St. Joseph, MO",2015,7879,1946,59585.98452380953,0.24698565807843634,132.22908143527758
"St. Joseph, MO",2016,11187,2673,56843.680378028395,0.23893805309734514,196.8028798558243
"St. Joseph, MO",2017,11564,3306,56616.83932842196,0.2858872362504324,204.25018664358416
"St. Joseph, MO",2018,8716,2385,56363.9850340136,0.27363469481413494,154.63775307477306
"St. Joseph, MO",2019,6776,1216,58382.67446782331,0.179456906729634,116.06182933148233
"St. Joseph, MO",2020,9228,1664,56394.94878638281,0.18032076289553534,163.63167621544508
"St. Joseph, MO",2021,11851,2115,52661.2119047619,0.17846595224031728,225.04229529378475
"St. Joseph, MO",2022,16825,2730,50664.20515638208,0.162258543833581,332.08850209072284
"St. Joseph, MO",2023,19271,3648,48502.94459440753,0.18929998443256707,397.3160838202384
"St. Joseph, MO",2024,18501,3475,NA,0.18782768499000055,NA
"St. Joseph, MO",2025,3836,681,NA,0.1775286757038582,NA
"St. Louis, MO",2010,107178,11761,491342.40466179367,0.10973334079755173,218.13301474309745
"St. Louis, MO",2011,127293,14946,477392.8580979894,0.11741415474535127,266.6420283436077
"St. Louis, MO",2012,120384,15103,487453.24494448927,0.12545687134502925,246.965224354408
"St. Louis, MO",2013,166526,20119,430030.379591597,0.12081596867756386,387.24240868319805
"St. Louis, MO",2014,186038,23309,433468.2288283067,0.1252916070910244,429.18485745281265
"St. Louis, MO",2015,189630,22790,427063.98794893065,0.12018140589569161,444.03182040878715
"St. Louis, MO",2016,218769,25149,412309.1944811235,0.11495687231737586,530.5945220923658
"St. Louis, MO",2017,232742,29822,423816.14005985175,0.12813329781474767,549.1579437421424
"St. Louis, MO",2018,315722,43674,424908.81691818836,0.13833055662893304,743.034711046697
"St. Louis, MO",2019,305586,36793,428586.6497443103,0.12040145818198478,713.0086767338855
"St. Louis, MO",2020,314943,40574,408099.3987154264,0.1288296612402879,771.7311051948261
"St. Louis, MO",2021,375142,53624,393218.29898979556,0.14294320550618167,954.0298632178747
"St. Louis, MO",2022,436097,57342,395467.1960621304,0.13148909531595035,1102.7387463295095
"St. Louis, MO",2023,334884,44891,388149.5971563348,0.13404940218105374,862.7704432863779
"St. Louis, MO",2024,307710,43374,NA,0.1409573949497904,NA
"St. Louis, MO",2025,52953,7768,NA,0.14669612675391386,NA
"St. Marys, PA",2010,3369,572,35429.43936781609,0.16978331849213416,95.09041238344803
"St. Marys, PA",2011,4355,960,34848.3448392555,0.22043628013777267,124.97006730415033
"St. Marys, PA",2012,2153,420,37739.61363095238,0.19507663725034835,57.04880874122685
"St. Marys, PA",2013,5182,1004,35112.58540115798,0.1937475878039367,147.5824107167313
"St. Marys, PA",2014,5296,1068,34900.80548628429,0.20166163141993956,151.74434876814752
"St. Marys, PA",2015,6068,1350,33307.79109756098,0.22247857613711272,182.17959822752522
"St. Marys, PA",2016,6568,1315,33342.80024630542,0.20021315468940318,196.9840550728121
