instnm,year,tot_completions,tot_airea_completions,first_students_enrolled,rural,tribal,cz_label,pct_airea_completions
Nicolet Area Technical College,2017,576,91,1338,Rural,Non-tribal,"Rhinelander, WI",0.1579861111111111
Nicolet Area Technical College,2018,515,73,1283,Rural,Non-tribal,"Rhinelander, WI",0.141747572815534
Nicolet Area Technical College,2019,518,85,1258,Rural,Non-tribal,"Rhinelander, WI",0.1640926640926641
Nicolet Area Technical College,2020,376,54,1236,Rural,Non-tribal,"Rhinelander, WI",0.14361702127659576
Nicolet Area Technical College,2021,502,88,1224,Rural,Non-tribal,"Rhinelander, WI",0.1752988047808765
Nicolet Area Technical College,2022,419,56,1186,Rural,Non-tribal,"Rhinelander, WI",0.13365155131264916
Nicolet Area Technical College,2023,392,34,1206,Rural,Non-tribal,"Rhinelander, WI",0.08673469387755102
Norco College,2010,0,0,10540,Non-rural,Non-tribal,"Los Angeles, CA",NA
Norco College,2011,653,180,10041,Non-rural,Non-tribal,"Los Angeles, CA",0.27565084226646247
Norco College,2012,1002,250,9664,Non-rural,Non-tribal,"Los Angeles, CA",0.249500998003992
Norco College,2013,1031,244,9648,Non-rural,Non-tribal,"Los Angeles, CA",0.23666343355965083
Norco College,2014,1142,256,9304,Non-rural,Non-tribal,"Los Angeles, CA",0.22416812609457093
Norco College,2015,1087,206,9662,Non-rural,Non-tribal,"Los Angeles, CA",0.18951241950321987
Norco College,2016,1111,237,9831,Non-rural,Non-tribal,"Los Angeles, CA",0.21332133213321333
Norco College,2017,1381,308,10277,Non-rural,Non-tribal,"Los Angeles, CA",0.22302679217958002
Norco College,2018,2165,384,10875,Non-rural,Non-tribal,"Los Angeles, CA",0.17736720554272517
Norco College,2019,2184,470,11715,Non-rural,Non-tribal,"Los Angeles, CA",0.21520146520146521
Norco College,2020,2296,358,10261,Non-rural,Non-tribal,"Los Angeles, CA",0.1559233449477352
Norco College,2021,2485,426,8756,Non-rural,Non-tribal,"Los Angeles, CA",0.17142857142857143
Norco College,2022,2624,450,9467,Non-rural,Non-tribal,"Los Angeles, CA",0.1714939024390244
Norco College,2023,2301,380,10787,Non-rural,Non-tribal,"Los Angeles, CA",0.16514558887440242
Normandale Community College,2010,1165,4,10169,Non-rural,Non-tribal,"Minneapolis, MN",0.0034334763948497852
Normandale Community College,2011,1288,1,9942,Non-rural,Non-tribal,"Minneapolis, MN",7.763975155279503e-4
Normandale Community College,2012,1168,6,9854,Non-rural,Non-tribal,"Minneapolis, MN",0.005136986301369863
Normandale Community College,2013,1408,7,9508,Non-rural,Non-tribal,"Minneapolis, MN",0.004971590909090909
Normandale Community College,2014,1346,6,9539,Non-rural,Non-tribal,"Minneapolis, MN",0.004457652303120356
Normandale Community College,2015,1375,7,9855,Non-rural,Non-tribal,"Minneapolis, MN",0.005090909090909091
Normandale Community College,2016,1269,16,9810,Non-rural,Non-tribal,"Minneapolis, MN",0.01260835303388495
Normandale Community College,2017,1203,9,9844,Non-rural,Non-tribal,"Minneapolis, MN",0.007481296758104738
Normandale Community College,2018,1270,15,9784,Non-rural,Non-tribal,"Minneapolis, MN",0.011811023622047244
Normandale Community College,2019,1339,12,9743,Non-rural,Non-tribal,"Minneapolis, MN",0.008961911874533234
Normandale Community College,2020,1226,26,9420,Non-rural,Non-tribal,"Minneapolis, MN",0.021207177814029365
Normandale Community College,2021,1379,32,8842,Non-rural,Non-tribal,"Minneapolis, MN",0.023205221174764323
Normandale Community College,2022,1570,31,9346,Non-rural,Non-tribal,"Minneapolis, MN",0.019745222929936305
Normandale Community College,2023,1370,38,9620,Non-rural,Non-tribal,"Minneapolis, MN",0.027737226277372264
North Arkansas College,2010,471,101,2421,Rural,Non-tribal,"Harrison, AR",0.21443736730360935
North Arkansas College,2011,490,86,2307,Rural,Non-tribal,"Harrison, AR",0.17551020408163265
North Arkansas College,2012,674,154,2315,Rural,Non-tribal,"Harrison, AR",0.228486646884273
North Arkansas College,2013,707,117,2167,Rural,Non-tribal,"Harrison, AR",0.16548797736916548
North Arkansas College,2014,769,179,1976,Rural,Non-tribal,"Harrison, AR",0.23276983094928477
North Arkansas College,2015,757,173,1796,Rural,Non-tribal,"Harrison, AR",0.2285336856010568
North Arkansas College,2016,927,259,1886,Rural,Non-tribal,"Harrison, AR",0.27939590075512405
North Arkansas College,2017,663,143,1821,Rural,Non-tribal,"Harrison, AR",0.21568627450980393
North Arkansas College,2018,631,96,1812,Rural,Non-tribal,"Harrison, AR",0.15213946117274169
North Arkansas College,2019,701,120,1676,Rural,Non-tribal,"Harrison, AR",0.17118402282453637
North Arkansas College,2020,630,146,1604,Rural,Non-tribal,"Harrison, AR",0.23174603174603176
North Arkansas College,2021,557,96,1792,Rural,Non-tribal,"Harrison, AR",0.17235188509874327
North Arkansas College,2022,623,155,1856,Rural,Non-tribal,"Harrison, AR",0.24879614767255218
North Arkansas College,2023,673,243,1930,Rural,Non-tribal,"Harrison, AR",0.3610698365527489
North Central Kansas Technical College,2010,397,163,762,Rural,Non-tribal,"Beloit, KS",0.4105793450881612
North Central Kansas Technical College,2011,449,157,776,Rural,Non-tribal,"Beloit, KS",0.34966592427616927
North Central Kansas Technical College,2012,445,145,815,Rural,Non-tribal,"Beloit, KS",0.3258426966292135
North Central Kansas Technical College,2013,487,180,844,Rural,Non-tribal,"Beloit, KS",0.36960985626283366
North Central Kansas Technical College,2014,435,168,819,Rural,Non-tribal,"Beloit, KS",0.38620689655172413
North Central Kansas Technical College,2015,451,161,900,Rural,Non-tribal,"Beloit, KS",0.35698447893569846
North Central Kansas Technical College,2016,471,159,923,Rural,Non-tribal,"Beloit, KS",0.3375796178343949
North Central Kansas Technical College,2017,475,148,853,Rural,Non-tribal,"Beloit, KS",0.31157894736842107
North Central Kansas Technical College,2018,443,160,790,Rural,Non-tribal,"Beloit, KS",0.3611738148984199
North Central Kansas Technical College,2019,435,142,913,Rural,Non-tribal,"Beloit, KS",0.3264367816091954
North Central Kansas Technical College,2020,438,156,843,Rural,Non-tribal,"Beloit, KS",0.3561643835616438
North Central Kansas Technical College,2021,435,146,884,Rural,Non-tribal,"Beloit, KS",0.335632183908046
North Central Kansas Technical College,2022,389,149,999,Rural,Non-tribal,"Beloit, KS",0.38303341902313626
North Central Kansas Technical College,2023,428,165,957,Rural,Non-tribal,"Beloit, KS",0.3855140186915888
North Central Michigan College,2010,346,18,3189,Rural,Non-tribal,"Petoskey, MI & Cheboygan, MI",0.05202312138728324
North Central Michigan College,2011,440,26,2959,Rural,Non-tribal,"Petoskey, MI & Cheboygan, MI",0.05909090909090909
North Central Michigan College,2012,396,24,2757,Rural,Non-tribal,"Petoskey, MI & Cheboygan, MI",0.06060606060606061
North Central Michigan College,2013,349,27,2790,Rural,Non-tribal,"Petoskey, MI & Cheboygan, MI",0.07736389684813753
North Central Michigan College,2014,326,21,2581,Rural,Non-tribal,"Petoskey, MI & Cheboygan, MI",0.06441717791411043
North Central Michigan College,2015,382,25,2615,Rural,Non-tribal,"Petoskey, MI & Cheboygan, MI",0.06544502617801047
North Central Michigan College,2016,366,38,2618,Rural,Non-tribal,"Petoskey, MI & Cheboygan, MI",0.10382513661202186
North Central Michigan College,2017,347,35,2527,Rural,Non-tribal,"Petoskey, MI & Cheboygan, MI",0.10086455331412104
North Central Michigan College,2018,360,58,2329,Rural,Non-tribal,"Petoskey, MI & Cheboygan, MI",0.16111111111111112
North Central Michigan College,2019,354,33,2169,Rural,Non-tribal,"Petoskey, MI & Cheboygan, MI",0.09322033898305085
North Central Michigan College,2020,344,46,1748,Rural,Non-tribal,"Petoskey, MI & Cheboygan, MI",0.13372093023255813
North Central Michigan College,2021,314,26,1645,Rural,Non-tribal,"Petoskey, MI & Cheboygan, MI",0.08280254777070063
North Central Michigan College,2022,224,22,1560,Rural,Non-tribal,"Petoskey, MI & Cheboygan, MI",0.09821428571428571
North Central Michigan College,2023,281,29,1540,Rural,Non-tribal,"Petoskey, MI & Cheboygan, MI",0.10320284697508897
North Central Missouri College,2010,273,8,1829,Rural,Non-tribal,"Trenton, MO",0.029304029304029304
North Central Missouri College,2011,330,11,1802,Rural,Non-tribal,"Trenton, MO",0.03333333333333333
North Central Missouri College,2012,324,13,1786,Rural,Non-tribal,"Trenton, MO",0.040123456790123455
North Central Missouri College,2013,369,8,1774,Rural,Non-tribal,"Trenton, MO",0.02168021680216802
North Central Missouri College,2014,445,27,1746,Rural,Non-tribal,"Trenton, MO",0.060674157303370786
North Central Missouri College,2015,430,47,1708,Rural,Non-tribal,"Trenton, MO",0.10930232558139535
North Central Missouri College,2016,387,33,1720,Rural,Non-tribal,"Trenton, MO",0.08527131782945736
North Central Missouri College,2017,380,39,1832,Rural,Non-tribal,"Trenton, MO",0.10263157894736842
North Central Missouri College,2018,420,32,1854,Rural,Non-tribal,"Trenton, MO",0.0761904761904762
North Central Missouri College,2019,443,41,1746,Rural,Non-tribal,"Trenton, MO",0.09255079006772009
North Central Missouri College,2020,509,60,1591,Rural,Non-tribal,"Trenton, MO",0.11787819253438114
North Central Missouri College,2021,459,43,1641,Rural,Non-tribal,"Trenton, MO",0.09368191721132897
North Central Missouri College,2022,444,28,1772,Rural,Non-tribal,"Trenton, MO",0.06306306306306306
North Central Missouri College,2023,469,41,1847,Rural,Non-tribal,"Trenton, MO",0.08742004264392324
North Central State College,2010,446,33,3635,Rural,Non-tribal,"Mansfield, OH",0.07399103139013453
North Central State College,2011,464,38,3382,Rural,Non-tribal,"Mansfield, OH",0.08189655172413793
North Central State College,2012,568,55,2886,Rural,Non-tribal,"Mansfield, OH",0.09683098591549295
North Central State College,2013,463,66,2958,Rural,Non-tribal,"Mansfield, OH",0.14254859611231102
North Central State College,2014,406,47,2937,Rural,Non-tribal,"Mansfield, OH",0.11576354679802955
North Central State College,2015,442,51,2939,Rural,Non-tribal,"Mansfield, OH",0.11538461538461539
North Central State College,2016,356,44,3094,Rural,Non-tribal,"Mansfield, OH",0.12359550561797752
North Central State College,2017,368,81,3050,Rural,Non-tribal,"Mansfield, OH",0.22010869565217392
North Central State College,2018,604,56,2963,Rural,Non-tribal,"Mansfield, OH",0.09271523178807947
North Central State College,2019,572,58,3033,Rural,Non-tribal,"Mansfield, OH",0.10139860139860139
North Central State College,2020,548,80,2729,Rural,Non-tribal,"Mansfield, OH",0.145985401459854
North Central State College,2021,503,66,2582,Rural,Non-tribal,"Mansfield, OH",0.1312127236580517
North Central State College,2022,588,103,2439,Rural,Non-tribal,"Mansfield, OH",0.17517006802721088
North Central State College,2023,595,83,2451,Rural,Non-tribal,"Mansfield, OH",0.13949579831932774
North Central Texas College,2010,725,33,9462,Rural,Non-tribal,"Dallas, TX",0.04551724137931035
North Central Texas College,2011,771,27,9945,Rural,Non-tribal,"Dallas, TX",0.03501945525291829
North Central Texas College,2012,837,52,10234,Rural,Non-tribal,"Dallas, TX",0.06212664277180406
North Central Texas College,2013,1105,98,10335,Rural,Non-tribal,"Dallas, TX",0.08868778280542987
North Central Texas College,2014,1046,50,10169,Rural,Non-tribal,"Dallas, TX",0.04780114722753346
North Central Texas College,2015,1140,71,9618,Rural,Non-tribal,"Dallas, TX",0.062280701754385964
North Central Texas College,2016,1147,79,9610,Rural,Non-tribal,"Dallas, TX",0.06887532693984307
North Central Texas College,2017,1000,70,10327,Rural,Non-tribal,"Dallas, TX",0.07
North Central Texas College,2018,1076,76,10525,Rural,Non-tribal,"Dallas, TX",0.07063197026022305
North Central Texas College,2019,1160,90,9577,Rural,Non-tribal,"Dallas, TX",0.07758620689655173
North Central Texas College,2020,1249,75,8352,Rural,Non-tribal,"Dallas, TX",0.0600480384307446
North Central Texas College,2021,1518,239,7653,Rural,Non-tribal,"Dallas, TX",0.15744400527009222
North Central Texas College,2022,1599,261,7360,Rural,Non-tribal,"Dallas, TX",0.16322701688555347
North Central Texas College,2023,1528,135,7544,Rural,Non-tribal,"Dallas, TX",0.08835078534031414
North Country Community College,2010,330,0,2252,Rural,Non-tribal,"Plattsburgh, NY",0
North Country Community College,2011,316,0,2454,Rural,Non-tribal,"Plattsburgh, NY",0
North Country Community College,2012,318,6,2327,Rural,Non-tribal,"Plattsburgh, NY",0.018867924528301886
North Country Community College,2013,280,0,2088,Rural,Non-tribal,"Plattsburgh, NY",0
North Country Community College,2014,304,2,1962,Rural,Non-tribal,"Plattsburgh, NY",0.006578947368421052
North Country Community College,2015,314,1,1883,Rural,Non-tribal,"Plattsburgh, NY",0.0031847133757961785
North Country Community College,2016,329,2,1931,Rural,Non-tribal,"Plattsburgh, NY",0.0060790273556231
North Country Community College,2017,309,5,2006,Rural,Non-tribal,"Plattsburgh, NY",0.016181229773462782
North Country Community College,2018,272,9,1978,Rural,Non-tribal,"Plattsburgh, NY",0.03308823529411765
North Country Community College,2019,341,4,1893,Rural,Non-tribal,"Plattsburgh, NY",0.011730205278592375
North Country Community College,2020,288,6,1602,Rural,Non-tribal,"Plattsburgh, NY",0.020833333333333332
North Country Community College,2021,250,4,1595,Rural,Non-tribal,"Plattsburgh, NY",0.016
North Country Community College,2022,196,3,1604,Rural,Non-tribal,"Plattsburgh, NY",0.015306122448979591
North Country Community College,2023,198,1,1615,Rural,Non-tribal,"Plattsburgh, NY",0.005050505050505051
North Dakota State College of Science,2010,715,366,2833,Rural,Non-tribal,"Fargo, ND",0.5118881118881119
North Dakota State College of Science,2011,628,296,3127,Rural,Non-tribal,"Fargo, ND",0.4713375796178344
North Dakota State College of Science,2012,633,290,3066,Rural,Non-tribal,"Fargo, ND",0.45813586097946285
North Dakota State College of Science,2013,649,348,3168,Rural,Non-tribal,"Fargo, ND",0.5362095531587057
North Dakota State College of Science,2014,658,340,3033,Rural,Non-tribal,"Fargo, ND",0.5167173252279635
North Dakota State College of Science,2015,680,363,3123,Rural,Non-tribal,"Fargo, ND",0.5338235294117647
North Dakota State College of Science,2016,638,325,3003,Rural,Non-tribal,"Fargo, ND",0.5094043887147336
North Dakota State College of Science,2017,607,284,2985,Rural,Non-tribal,"Fargo, ND",0.46787479406919275
North Dakota State College of Science,2018,649,319,2957,Rural,Non-tribal,"Fargo, ND",0.4915254237288136
North Dakota State College of Science,2019,600,317,2977,Rural,Non-tribal,"Fargo, ND",0.5283333333333333
North Dakota State College of Science,2020,425,171,2829,Rural,Non-tribal,"Fargo, ND",0.4023529411764706
North Dakota State College of Science,2021,517,249,2802,Rural,Non-tribal,"Fargo, ND",0.4816247582205029
North Dakota State College of Science,2022,569,300,2942,Rural,Non-tribal,"Fargo, ND",0.5272407732864675
North Dakota State College of Science,2023,598,333,3140,Rural,Non-tribal,"Fargo, ND",0.5568561872909699
North Florida College,2010,352,9,1411,Rural,Non-tribal,"Cape Coral, FL",0.02556818181818182
North Florida College,2011,369,2,1302,Rural,Non-tribal,"Cape Coral, FL",0.005420054200542005
North Florida College,2012,357,8,1269,Rural,Non-tribal,"Cape Coral, FL",0.022408963585434174
North Florida College,2013,354,0,1179,Rural,Non-tribal,"Cape Coral, FL",0
North Florida College,2014,337,0,1289,Rural,Non-tribal,"Cape Coral, FL",0
North Florida College,2015,347,12,1243,Rural,Non-tribal,"Cape Coral, FL",0.0345821325648415
North Florida College,2016,385,12,1324,Rural,Non-tribal,"Cape Coral, FL",0.03116883116883117
North Florida College,2017,414,7,1367,Rural,Non-tribal,"Cape Coral, FL",0.016908212560386472
North Florida College,2018,376,16,1229,Rural,Non-tribal,"Cape Coral, FL",0.0425531914893617
North Florida College,2019,434,29,1232,Rural,Non-tribal,"Cape Coral, FL",0.06682027649769585
North Florida College,2020,386,31,1181,Rural,Non-tribal,"Cape Coral, FL",0.08031088082901554
North Florida College,2021,421,33,1182,Rural,Non-tribal,"Cape Coral, FL",0.07838479809976247
North Florida College,2022,433,30,1127,Rural,Non-tribal,"Cape Coral, FL",0.06928406466512702
North Florida College,2023,388,46,1281,Rural,Non-tribal,"Cape Coral, FL",0.11855670103092783
North Georgia Technical College,2010,1024,416,2810,Rural,Non-tribal,"Gainesville, GA",0.40625
North Georgia Technical College,2011,1182,526,2531,Rural,Non-tribal,"Gainesville, GA",0.4450084602368866
North Georgia Technical College,2012,843,342,2369,Rural,Non-tribal,"Gainesville, GA",0.40569395017793597
North Georgia Technical College,2013,809,249,2441,Rural,Non-tribal,"Gainesville, GA",0.30778739184178
North Georgia Technical College,2014,850,261,2663,Rural,Non-tribal,"Gainesville, GA",0.3070588235294118
North Georgia Technical College,2015,945,264,2665,Rural,Non-tribal,"Gainesville, GA",0.27936507936507937
North Georgia Technical College,2016,849,289,2838,Rural,Non-tribal,"Gainesville, GA",0.3404004711425206
North Georgia Technical College,2017,909,318,2698,Rural,Non-tribal,"Gainesville, GA",0.34983498349834985
North Georgia Technical College,2018,932,291,2612,Rural,Non-tribal,"Gainesville, GA",0.31223175965665234
North Georgia Technical College,2019,1064,361,2697,Rural,Non-tribal,"Gainesville, GA",0.3392857142857143
North Georgia Technical College,2020,941,285,2548,Rural,Non-tribal,"Gainesville, GA",0.3028692879914984
North Georgia Technical College,2021,1082,353,2660,Rural,Non-tribal,"Gainesville, GA",0.32624768946395566
